Ticker,Name,Sector,Asset Class,Market Value,Weight,Notional Value,Shares
RBNC,RELIANT BANCORP INC,Financials,Equity,6925274.24,0.01,6925274.24,373129
RRGB,RED ROBIN GOURMET BURGERS INC,Consumer Discretionary,Equity,6923059.26,0.01,6923059.26,357227
APLT,APPLIED THERAPEUTICS INC,Health Care,Equity,6915121.87,0.01,6915121.87,317353
AFIB,ACUTUS MEDICAL INC,Health Care,Equity,6906133.08,0.01,6906133.08,231594
TDW,TIDEWATER INC,Energy,Equity,6886859.52,0.01,6886859.52,783488
NVEC,NVE CORP,Information Technology,Equity,6885474.76,0.01,6885474.76,119498
INBK,FIRST INTERNET BANCORP,Financials,Equity,6885426.7,0.01,6885426.7,242530
AVXL,ANAVEX LIFE SCIENCES CORP,Health Care,Equity,6867515.23,0.01,6867515.23,1246373
CPLG,COREPOINT LODGING INC,Real Estate,Equity,6834789.85,0.01,6834789.85,983423
CIA,CITIZENS INC CLASS A,Financials,Equity,6833256.3,0.01,6833256.3,1168078
ARTNA,ARTESIAN RESOURCES CORP CLASS A,Utilities,Equity,6810484.72,0.01,6810484.72,184466
BRG,BLUEROCK RESIDENTIAL GROWTH REIT C,Real Estate,Equity,6805824.48,0.01,6805824.48,582192
CSTE,CAESARSTONE LTD,Industrials,Equity,6784417.2,0.01,6784417.2,522280
LTRPA,LIBERTY TRIPADVISOR HOLDINGS INC S,Communication,Equity,6778564.78,0.01,6778564.78,1682026
CIVB,CIVISTA BANCSHARES INC,Financials,Equity,6762558.6,0.01,6762558.6,383365
GEFB,GREIF INC CLASS B,Materials,Equity,6761407.56,0.01,6761407.56,139353
TACO,DEL TACO RESTAURANTS INC,Consumer Discretionary,Equity,6750531.92,0.01,6750531.92,748396
GSKY,GREENSKY INC CLASS A,Information Technology,Equity,6726160.35,0.01,6726160.35,1478277
HFFG,HF FOODS GROUP INC,Consumer Staples,Equity,6721495.03,0.01,6721495.03,858977
BLBD,BLUE BIRD CORP,Industrials,Equity,6714850.23,0.01,6714850.23,356983
FC,FRANKLIN COVEY,Industrials,Equity,6693375.04,0.01,6693375.04,301232
UTMD,UTAH MEDICAL PRODUCTS INC,Health Care,Equity,6692633.63,0.01,6692633.63,81113
ETM,ENTERCOM COMMUNICATIONS CORP CLASS,Communication,Equity,6689080.65,0.01,6689080.65,2730237
LAND,GLADSTONE LAND REIT CORP,Real Estate,Equity,6629716.8,0.01,6629716.8,460397
INS,INTELLIGENT SYSTEMS CORP,Information Technology,Equity,6609141.75,0.01,6609141.75,169075
TXMD,THERAPEUTICSMD INC,Health Care,Equity,6603527.8,0.01,6603527.8,5596210
AKUS,AKOUOS INC,Health Care,Equity,6593123.88,0.01,6593123.88,341259
ANIP,ANI PHARMACEUTICALS INC,Health Care,Equity,6570306.66,0.01,6570306.66,232742
CLFD,CLEARFIELD INC,Information Technology,Equity,6562380,0.01,6562380,268400
INBX,INHIBRX INC,Health Care,Equity,6549054.84,0.01,6549054.84,180018
POWL,POWELL INDUSTRIES INC,Industrials,Equity,6531108.11,0.01,6531108.11,222071
LMNR,LIMONEIRA,Consumer Staples,Equity,6530151.99,0.01,6530151.99,392673
RUBY,RUBIUS THERAPEUTICS INC,Health Care,Equity,6515183.54,0.01,6515183.54,873349
FNLC,FIRST BANCORP INC,Financials,Equity,6511793.4,0.01,6511793.4,259434
HT,HERSHA HOSPITALITY REIT TRUST CLAS,Real Estate,Equity,6508182.59,0.01,6508182.59,814541
LNDC,LANDEC CORP,Consumer Staples,Equity,6500121.51,0.01,6500121.51,620833
PKE,PARK AEROSPACE CORP,Industrials,Equity,6499534.86,0.01,6499534.86,490161
RBB,RBB BANCORP,Financials,Equity,6480429.06,0.01,6480429.06,415146
VMD,VIEMED HEALTHCARE INC,Health Care,Equity,6479989.35,0.01,6479989.35,815093
CODX,CO DIAGNOSTICS INC,Health Care,Equity,6476280.8,0.01,6476280.8,661520
CARE,CARTER BANKSHARES TRUST,Financials,Equity,6471783,0.01,6471783,580950
LORL,LORAL SPACE AND COMMUNICATIONS INC,Communication,Equity,6468724.68,0.01,6468724.68,312801
PFIS,PEOPLES FINANCIAL SERVICES CORP,Financials,Equity,6455025,0.01,6455025,176850
MAXN,MAXEON SOLAR TECHNOLOGIES LTD,Information Technology,Equity,6434154.72,0.01,6434154.72,228648
ICAD,ICAD INC,Health Care,Equity,6420233.16,0.01,6420233.16,508332
HRTG,HERITAGE INSURANCE HOLDINGS INC,Financials,Equity,6400100.4,0.01,6400100.4,616580
MCB,METROPOLITAN BANK HOLDING CORP,Financials,Equity,6387749.55,0.01,6387749.55,176995
CURO,CURO GROUP HOLDINGS CORP,Financials,Equity,6382767.72,0.01,6382767.72,451398
PRTK,PARATEK PHARMACEUTICALS INC,Health Care,Equity,6373893.68,0.01,6373893.68,1034723
INFU,INFUSYSTEM HOLDINGS INC,Health Care,Equity,6333372.2,0.01,6333372.2,328154
ANH,ANWORTH MORTGAGE ASSET REIT CORP,Financials,Equity,6319524.88,0.01,6319524.88,2331928
EGAN,EGAIN CORP,Information Technology,Equity,6279372.44,0.01,6279372.44,529012
MGI,MONEYGRAM INTERNATIONAL INC,Information Technology,Equity,6274399.7,0.01,6274399.7,1183849
ESGC,EROS STX GLOBAL CORP CLASS A,Communication,Equity,6272673.6,0.01,6272673.6,3689808
FNKO,FUNKO INC CLASS A,Consumer Discretionary,Equity,6261573.12,0.01,6261573.12,592952
MEIP,MEI PHARMA INC,Health Care,Equity,6260379.84,0.01,6260379.84,2371356
PKOH,PARK OHIO HOLDINGS CORP,Industrials,Equity,6253327.95,0.01,6253327.95,206585
RUSHB,RUSH ENTERPRISES INC CLASS B,Industrials,Equity,6222124.89,0.01,6222124.89,168211
MCBS,METROCITY BANKSHARES INC,Financials,Equity,6214984.44,0.01,6214984.44,435223
NWPX,NORTHWEST PIPE,Industrials,Equity,6204094.75,0.01,6204094.75,226675
ODT,ODONATE THERAPEUTICS INC,Health Care,Equity,6200271.36,0.01,6200271.36,358812
MOV,MOVADO GROUP INC,Consumer Discretionary,Equity,6192000.89,0.01,6192000.89,368791
VRTV,VERITIV CORP,Industrials,Equity,6183690.24,0.01,6183690.24,301056
FDBC,FIDELITY D AND D BANCORP INC,Financials,Equity,6173572.48,0.01,6173572.48,95507
NBEV,NEWAGE INC,Consumer Staples,Equity,6170674.54,0.01,6170674.54,2252071
MBIN,MERCHANTS BANCORP,Financials,Equity,6155147.96,0.01,6155147.96,224068
NNBR,NN INC,Industrials,Equity,6154055.76,0.01,6154055.76,983076
CZNC,CITIZENS AND NORTHERN CORP,Financials,Equity,6146815.8,0.01,6146815.8,319980
KALA,KALA PHARMACEUTICALS INC,Health Care,Equity,6138053.02,0.01,6138053.02,914762
BRY,BERRY,Energy,Equity,6124190.16,0.01,6124190.16,1673276
DSKE,DASEKE INC,Industrials,Equity,6108070.07,0.01,6108070.07,1058591
SONA,SOUTHERN NATIONAL BANCORP OF VIRGI,Financials,Equity,6063436.29,0.01,6063436.29,509961
BATRA,LIBERTY MEDIA LIBERTY BRAVES CORP,Communication,Equity,6026677.72,0.01,6026677.72,241841
WVE,WAVE LIFE SCIENCES LTD,Health Care,Equity,5999738.31,0.01,5999738.31,749031
VITL,VITAL FARMS INC,Consumer Staples,Equity,5987686.04,0.01,5987686.04,238934
TRC,TEJON RANCH,Real Estate,Equity,5980239.36,0.01,5980239.36,414144
APYX,APYX MEDICAL CORP,Health Care,Equity,5964096.46,0.01,5964096.46,843578
WTRH,WAITR HOLDINGS INC,Consumer Discretionary,Equity,5944075.74,0.01,5944075.74,1968237
XOMA,XOMA CORP,Health Care,Equity,5935650.16,0.01,5935650.16,135641
BWB,BRIDGEWATER BANCSHARES INC,Financials,Equity,5916839.8,0.01,5916839.8,476780
ALGS,ALIGOS THERAPEUTICS INC,Health Care,Equity,5908985.6,0.01,5908985.6,225190
VOXX,VOXX INTERNATIONAL CORP CLASS A,Consumer Discretionary,Equity,5884943.78,0.01,5884943.78,454787
ONEW,ONEWATER MARINE CLASS A INC,Consumer Discretionary,Equity,5869636.24,0.01,5869636.24,191318
NDLS,NOODLES CLASS A,Consumer Discretionary,Equity,5867827.9,0.01,5867827.9,747494
GNTY,GUARANTY BANCSHARES INC,Financials,Equity,5838751.86,0.01,5838751.86,190622
LE,LAND END INC,Consumer Discretionary,Equity,5826758.96,0.01,5826758.96,273044
ATOM,ATOMERA INC,Information Technology,Equity,5821829.76,0.01,5821829.76,391252
PLRX,PLIANT THERAPEUTICS INC,Health Care,Equity,5817828.15,0.01,5817828.15,235635
REVG,REV GROUP INC,Industrials,Equity,5817781.76,0.01,5817781.76,649306
MTEM,MOLECULAR TEMPLATES INC,Health Care,Equity,5803639.92,0.01,5803639.92,620047
LAWS,LAWSON PRODUCTS INC,Industrials,Equity,5785692,0.01,5785692,109164
ZYXI,ZYNEX INC,Health Care,Equity,5783384.16,0.01,5783384.16,434188
CBMG,CELLULAR BIOMEDICINE GROUP INC,Health Care,Equity,5770708.4,0.01,5770708.4,314995
XERS,XERIS PHARMACEUTICALS INC,Health Care,Equity,5750320.26,0.01,5750320.26,1076839
RRBI,RED RIVER BANCSHARES INC,Financials,Equity,5745772.8,0.01,5745772.8,116784
SFST,SOUTHERN FIRST BANCSHARES INC,Financials,Equity,5734964.29,0.01,5734964.29,164467
OESX,ORION ENERGY SYSTEMS INC,Industrials,Equity,5733717.84,0.01,5733717.84,615536
NCMI,NATIONAL CINEMEDIA INC,Communication,Equity,5694105.6,0.01,5694105.6,1482840
SMMF,SUMMIT FINANCIAL GROUP INC,Financials,Equity,5691554.36,0.01,5691554.36,254428
RVI,RETAIL VALUE INC,Real Estate,Equity,5671160.71,0.01,5671160.71,390307
ESCA,ESCALADE INC,Consumer Discretionary,Equity,5667938.25,0.01,5667938.25,261075
SMBC,SOUTHERN MISSOURI BANCORP INC,Financials,Equity,5664550.45,0.01,5664550.45,185419
IDT,IDT CORP CLASS B,Communication,Equity,5649952.72,0.01,5649952.72,449837
TAST,CARROLS RESTAURANT GROUP INC,Consumer Discretionary,Equity,5608158.45,0.01,5608158.45,885965
RM,REGIONAL MANAGEMENT CORP,Financials,Equity,5602335.06,0.01,5602335.06,200298
SOI,SOLARIS OILFIELD INFRASTRUCTURE IN,Energy,Equity,5595294.79,0.01,5595294.79,691631
RGS,REGIS CORP,Consumer Discretionary,Equity,5585902.56,0.01,5585902.56,595512
CNBKA,CENTURY BANCORP INC CLASS A,Financials,Equity,5539003.23,0.01,5539003.23,70283
EBTC,ENTERPRISE BANCORP INC,Financials,Equity,5538308.89,0.01,5538308.89,218819
UFI,UNIFI INC,Consumer Discretionary,Equity,5531924.36,0.01,5531924.36,313246
MVBF,MONONGAHELA POWER CORP,Financials,Equity,5526228.54,0.01,5526228.54,250509
SGC,SUPERIOR GROUP OF COMPANIES INC,Consumer Discretionary,Equity,5505529.32,0.01,5505529.32,253828
TARS,TARSUS PHARMACEUTICALS,Health Care,Equity,5495947.41,0.01,5495947.41,135803
MCBC,MACATAWA BANK CORP,Financials,Equity,5486877,0.01,5486877,665076
FMAO,FARMERS AND MERCHANTS BANCORP INC,Financials,Equity,5481720.36,0.01,5481720.36,233364
AOUT,AMERICAN OUTDOOR BRANDS INC,Consumer Discretionary,Equity,5474193.31,0.01,5474193.31,325651
SENEA,SENECA FOODS CORP CLASS A,Consumer Staples,Equity,5471711.48,0.01,5471711.48,141461
WTTR,SELECT ENERGY SERVICES INC CLASS A,Energy,Equity,5464305.18,0.01,5464305.18,1372941
CTO,CTO REALTY GROWTH INC,Real Estate,Equity,5444288.64,0.01,5444288.64,140028
CMRX,CHIMERIX INC,Health Care,Equity,5443954.75,0.01,5443954.75,1136525
CSTR,CAPSTAR FINANCIAL HOLDINGS INC,Financials,Equity,5436937.8,0.01,5436937.8,375220
XBIT,XBIOTECH INC,Health Care,Equity,5435265.38,0.01,5435265.38,344222
CONN,CONNS INC,Consumer Discretionary,Equity,5426461.33,0.01,5426461.33,422951
STXS,STEREOTAXIS INC,Health Care,Equity,5397503.4,0.01,5397503.4,1058334
NTST,NETSTREIT CORP,Real Estate,Equity,5389467.1,0.01,5389467.1,279247
STXB,SPIRIT OF TEXAS BANCSHARES INC,Financials,Equity,5349499.65,0.01,5349499.65,322065
ATLO,AMES NATIONAL CORP,Financials,Equity,5347768.4,0.01,5347768.4,223756
VYNE,VYNE THERAPEUTICS INC,Health Care,Equity,5343037.59,0.01,5343037.59,3360401
SMBK,SMARTFINANCIAL INC,Financials,Equity,5331162.76,0.01,5331162.76,294052
EZPW,EZCORP NON VOTING INC CLASS A,Financials,Equity,5325759.32,0.01,5325759.32,1118857
GNSS,GENASYS INC,Information Technology,Equity,5309595.3,0.01,5309595.3,828330
RAPT,RAPT THERAPEUTICS INC,Health Care,Equity,5306986.8,0.01,5306986.8,266415
TELL,TELLURIAN INC,Energy,Equity,5304913.44,0.01,5304913.44,4112336
PCSB,PCSB FINANCIAL CORP,Financials,Equity,5296628.34,0.01,5296628.34,325146
DMTK,DERMTECH INC,Health Care,Equity,5293749.95,0.01,5293749.95,188995
KDNY,CHINOOK THERAPEUTICS INC,Health Care,Equity,5291930.99,0.01,5291930.99,331367
NESR,NATIONAL ENERGY SERVICES REUNITED,Energy,Equity,5283390.58,0.01,5283390.58,549209
KALV,KALVISTA PHARMACEUTICALS INC,Health Care,Equity,5280939.84,0.01,5280939.84,337656
RLGT,RADIANT LOGISTIC INC,Industrials,Equity,5272539.9,0.01,5272539.9,925007
MNOV,MEDICINOVA INC,Health Care,Equity,5267040.52,0.01,5267040.52,1030732
ITI,ITERIS INC,Information Technology,Equity,5264011.2,0.01,5264011.2,940002
IMMR,IMMERSION CORP,Information Technology,Equity,5262917.98,0.01,5262917.98,406717
COFS,CHOICEONE FINANCIAL SERVICES INC,Financials,Equity,5249684.98,0.01,5249684.98,170777
CECE,CECO ENVIRONMENTAL CORP,Industrials,Equity,5248092.3,0.01,5248092.3,782130
RFL,RAFAEL HOLDINGS INC CLASS B,Real Estate,Equity,5244751.92,0.01,5244751.92,213288
CDZI,CADIZ INC,Utilities,Equity,5227281.24,0.01,5227281.24,491748
HBCP,HOME BANCORP INC,Financials,Equity,5204328,0.01,5204328,182608
FPI,FARMLAND PARTNERS INC,Real Estate,Equity,5202869.1,0.01,5202869.1,606395
TSHA,TAYSHA GENE THERAPIES INC,Health Care,Equity,5191154.4,0.01,5191154.4,189320
AJX,GREAT AJAX CORP,Financials,Equity,5188660.75,0.01,5188660.75,505225
ITIC,INVESTORS TITLE,Financials,Equity,5187028.05,0.01,5187028.05,33295
USLM,UNITED STATES LIME AND MINERALS IN,Materials,Equity,5153484,0.01,5153484,45206
SAVA,CASSAVA SCIENCES INC,Health Care,Equity,5144185.48,0.01,5144185.48,757612
AXDX,ACCELERATE DIAGNOSTICS INC,Health Care,Equity,5137359,0.01,5137359,701825
FCAP,FIRST CAPITAL INC,Financials,Equity,5132082.82,0.01,5132082.82,80986
NKSH,NATIONAL BANKSHARES INC,Financials,Equity,5089718.75,0.01,5089718.75,162871
CRMD,CORMEDIX INC,Health Care,Equity,5080334.6,0.01,5080334.6,681010
MCF,CONTANGO OIL AND GAS,Energy,Equity,5072508.01,0.01,5072508.01,2215069
FRGI,FIESTA RESTAURANT GROUP INC,Consumer Discretionary,Equity,5057623.2,0.01,5057623.2,436002
FLNT,FLUENT INC,Communication,Equity,5056363.52,0.01,5056363.52,987571
GTYH,GTY TECHNOLOGY HOLDINGS INC,Information Technology,Equity,5052907.46,0.01,5052907.46,1037558
ACNB,ACNB CORP,Financials,Equity,5048903.06,0.01,5048903.06,198854
NRIM,NORTHRIM BANCORP INC,Financials,Equity,5030554.71,0.01,5030554.71,150121
ASPU,ASPEN GROUP INC,Consumer Discretionary,Equity,5019541.33,0.01,5019541.33,466717
LCI,LANNETT COMPANY INC,Health Care,Equity,5018361.26,0.01,5018361.26,786577
SHBI,SHORE BANCSHARES INC,Financials,Equity,5008392.72,0.01,5008392.72,339322
TCDA,TRICIDA INC,Health Care,Equity,5007528.2,0.01,5007528.2,676693
TMST,TIMKENSTEEL CORP,Materials,Equity,5002532.02,0.01,5002532.02,1071206
LAKE,LAKELAND INDUSTRIES INC,Consumer Discretionary,Equity,4986818.46,0.01,4986818.46,179253
CHS,CHICOS FAS INC,Consumer Discretionary,Equity,4986581.1,0.01,4986581.1,2933283
CHMA,CHIASMA INC,Health Care,Equity,4965425.01,0.01,4965425.01,1162863
WTI,W AND T OFFSHORE INC,Energy,Equity,4962066.59,0.01,4962066.59,2245279
ETNB,89BIO INC,Health Care,Equity,4958720.8,0.01,4958720.8,190135
GATO,GATOS SILVER INC,Materials,Equity,4958240.3,0.01,4958240.3,522470
LYTS,LSI INDUSTRIES INC,Industrials,Equity,4935944.64,0.01,4935944.64,590424
HRMY,HARMONY BIOSCIENCES HLDG INC,Health Care,Equity,4916982.14,0.01,4916982.14,136507
GORO,GOLD RESOURCE CORP,Materials,Equity,4874981.26,0.01,4874981.26,1557502
ONCR,ONCORUS INC,Health Care,Equity,4862005.8,0.01,4862005.8,143422
AMAL,AMALGAMATED BANK CLASS A,Financials,Equity,4860925.6,0.01,4860925.6,357421
SELB,SELECTA BIOSCIENCES INC,Health Care,Equity,4858738.38,0.01,4858738.38,1587823
TRNS,TRANSCAT INC,Industrials,Equity,4811476.75,0.01,4811476.75,140975
VLGEA,VILLAGE SUPER MARKET INC CLASS A,Consumer Staples,Equity,4803995.13,0.01,4803995.13,216689
CASA,CASA SYSTEMS INC,Information Technology,Equity,4801023.8,0.01,4801023.8,746660
SPOK,SPOK HOLDINGS INC,Communication,Equity,4789672.14,0.01,4789672.14,426887
IDN,INTELLICHECK INC,Information Technology,Equity,4788869.04,0.01,4788869.04,440964
PWOD,PENNS WOODS BANCORP INC,Financials,Equity,4782250.8,0.01,4782250.8,183228
GLRE,GREENLIGHT CAPITAL LTD CLASS A,Financials,Equity,4765532.12,0.01,4765532.12,660046
PFBI,PREMIER FINANCIAL BANCORP INC,Financials,Equity,4750324.3,0.01,4750324.3,346739
RYI,RYERSON HOLDING CORP,Materials,Equity,4724669.52,0.01,4724669.52,404856
FCBP,FIRST CHOICE BANCORP,Financials,Equity,4719387.75,0.01,4719387.75,265881
TPCO,TRIBUNE PUBLISHING,Communication,Equity,4708052.25,0.01,4708052.25,369259
TCS,CONTAINER STORE GROUP INC,Consumer Discretionary,Equity,4697764.68,0.01,4697764.68,475964
UTI,UNIVERSAL TECHNICAL INSTITUTE INC,Consumer Discretionary,Equity,4675269.42,0.01,4675269.42,714873
CDXC,CHROMADEX CORP,Health Care,Equity,4665868.35,0.01,4665868.35,970035
LCNB,LCNB CORP,Financials,Equity,4660005.6,0.01,4660005.6,318960
IHC,INDEPENDENCE HOLDING,Financials,Equity,4649627.4,0.01,4649627.4,115490
IDYA,IDEAYA BIOSCIENCES INC,Health Care,Equity,4624900.56,0.01,4624900.56,365316
PLPC,PREFORMED LINE PRODUCTS,Industrials,Equity,4611724.6,0.01,4611724.6,70087
EVLO,EVELO BIOSCIENCES INC,Health Care,Equity,4588433.99,0.01,4588433.99,407137
PCYO,PURE CYCLE CORP,Utilities,Equity,4588161.28,0.01,4588161.28,421706
AGRX,AGILE THERAPEUTICS INC,Health Care,Equity,4565923.2,0.01,4565923.2,1585390
FSBW,FS BANCORP INC,Financials,Equity,4562049.41,0.01,4562049.41,82007
DZSI,DZS INC,Information Technology,Equity,4553239.14,0.01,4553239.14,298182
EVFM,EVOFEM BIOSCIENCES INC,Health Care,Equity,4551171.15,0.01,4551171.15,1784773
WMC,WESTERN ASSET MORTGAGE CAPITAL REI,Financials,Equity,4547190.62,0.01,4547190.62,1412171
RCKY,ROCKY BRANDS INC,Consumer Discretionary,Equity,4540676.4,0.01,4540676.4,161705
INZY,INOZYME PHARMA INC,Health Care,Equity,4528247.78,0.01,4528247.78,186886
HCHC,HC HOLDINGS INC,Industrials,Equity,4524157.28,0.01,4524157.28,1315162
SIEN,SIENTRA INC,Health Care,Equity,4499595.52,0.01,4499595.52,1147856
ORRF,ORRSTOWN FINANCIAL SERVICES INC,Financials,Equity,4484384.2,0.01,4484384.2,268526
SPFI,SOUTH PLAINS FINANCIAL INC,Financials,Equity,4481826,0.01,4481826,238395
VYGR,VOYAGER THERAPEUTICS INC,Health Care,Equity,4469994.1,0.01,4469994.1,625174
CCB,COASTAL FINANCIAL CORP,Financials,Equity,4458669.99,0.01,4458669.99,209229
ALSK,ALASKA COMMUNICATIONS SYSTEMS GROU,Communication,Equity,4456049.86,0.01,4456049.86,1230953
DAKT,DAKTRONICS INC,Information Technology,Equity,4453148.55,0.01,4453148.55,953565
CATO,CATO CORP CLASS A,Consumer Discretionary,Equity,4450108.77,0.01,4450108.77,522927
GRIF,GRIFFIN INDUSTRIAL REALTY INC,Real Estate,Equity,4443706,0.01,4443706,70090
FBIO,FORTRESS BIOTECH INC,Health Care,Equity,4422260.64,0.01,4422260.64,1454691
IBIO,IBIO INC,Health Care,Equity,4402162.08,0.01,4402162.08,4076076
ASMB,ASSEMBLY BIOSCIENCES INC,Health Care,Equity,4390598.52,0.01,4390598.52,739158
PWFL,POWERFLEET INC,Information Technology,Equity,4376714.16,0.01,4376714.16,601197
HURC,HURCO COMPANIES INC,Industrials,Equity,4374827.16,0.01,4374827.16,143484
CVLY,CODORUS VALLEY BANCORP INC,Financials,Equity,4360318.9,0.01,4360318.9,254246
LBC,LUTHER BURBANK CORP,Financials,Equity,4357993.65,0.01,4357993.65,448815
CMCL,CALEDONIA MINING PLC,Materials,Equity,4354380.18,0.01,4354380.18,271809
NR,NEWPARK RESOURCES INC,Energy,Equity,4346862.03,0.01,4346862.03,2299927
TLYS,TILLYS INC CLASS A,Consumer Discretionary,Equity,4345028.5,0.01,4345028.5,527950
MESA,MESA AIR GROUP INC,Industrials,Equity,4335622.26,0.01,4335622.26,701557
DSSI,DIAMOND S SHIPPING INC,Energy,Equity,4333373.25,0.01,4333373.25,636325
CVCY,CENTRAL VALLEY COMMUNITY BANCORP,Financials,Equity,4302524.25,0.01,4302524.25,283995
RMBI,RICHMOND MUTUAL BANCORPORATION INC,Financials,Equity,4296613.86,0.01,4296613.86,310001
AAOI,APPLIED OPTOELECTRONICS INC,Information Technology,Equity,4296494.4,0.01,4296494.4,488238
AGS,PLAYAGS INC,Consumer Discretionary,Equity,4295973.62,0.01,4295973.62,615469
LCUT,LIFETIME BRANDS INC,Consumer Discretionary,Equity,4262566.74,0.01,4262566.74,288206
MBIO,MUSTANG BIO INC,Health Care,Equity,4254854.94,0.01,4254854.94,1125623
IPI,INTREPID POTASH INC,Materials,Equity,4248963,0.01,4248963,249939
GHL,GREENHILL INC,Financials,Equity,4237393.87,0.01,4237393.87,356383
BRT,BRT APARTMENTS CORP,Real Estate,Equity,4227557.4,0.01,4227557.4,284684
KVHI,KVH INDUSTRIES INC,Information Technology,Equity,4207059.1,0.01,4207059.1,370666
CWCO,CONSOLIDATED WATER LTD,Utilities,Equity,4192164,0.01,4192164,349347
TSBK,TIMBERLAND BANCORP INC,Financials,Equity,4179537.92,0.01,4179537.92,171856
FULC,FULCRUM THERAPEUTICS INC,Health Care,Equity,4178397.72,0.01,4178397.72,343054
KIN,KINDRED BIOSCIENCES INC,Health Care,Equity,4165267.12,0.01,4165267.12,948808
HARP,HARPOON THERAPEUTICS INC,Health Care,Equity,4164308.78,0.01,4164308.78,242534
SMSI,SMITH MICRO SOFTWARE INC,Information Technology,Equity,4159644.16,0.01,4159644.16,781888
CVLG,COVENANT LOGISTICS GROUP INC CLASS,Industrials,Equity,4144235.3,0.01,4144235.3,272110
CEIX,CONSOL ENERGY INC,Energy,Equity,4133766.56,0.01,4133766.56,636944
RES,RPC INC,Energy,Equity,4123224.12,0.01,4123224.12,1317324
ISTR,INVESTAR HOLDING CORP,Financials,Equity,4123216.57,0.01,4123216.57,248237
ULH,UNIVERSAL LOGISTICS INC,Industrials,Equity,4109386.6,0.01,4109386.6,200948
ALTG,ALTA EQUIPMENT GROUP INC CLASS A,Industrials,Equity,4107880,0.01,4107880,410788
TBNK,TERRITORIAL BANCORP INC,Financials,Equity,4104768,0.01,4104768,171032
BOCH,BANK OF COMMERCE HOLDINGS,Financials,Equity,4099069.26,0.01,4099069.26,417846
FVCB,FVCBANKCORP INC,Financials,Equity,4086978.6,0.01,4086978.6,280892
UBX,UNITY BIOTECHNOLOGY INC,Health Care,Equity,4086952.78,0.01,4086952.78,795127
CNTY,CENTURY CASINOS INC,Consumer Discretionary,Equity,4076068.5,0.01,4076068.5,646995
VRA,VERA BRADLEY INC,Consumer Discretionary,Equity,4075487.36,0.01,4075487.36,504392
AT,ATLANTIC POWER CORP,Utilities,Equity,4069186.11,0.01,4069186.11,1946979
PKBK,PARKE BANCORP INC,Financials,Equity,4065419.97,0.01,4065419.97,263817
CYBE,CYBEROPTICS CORP,Information Technology,Equity,4061825.48,0.01,4061825.48,167291
GWRS,GLOBAL WATER RESOURCES INC,Utilities,Equity,4057049.7,0.01,4057049.7,273202
EVI,EVI INDUSTRIES INC,Industrials,Equity,4043925.72,0.01,4043925.72,122841
VTOL,BRISTOW GROUP INC,Energy,Equity,4042916.96,0.01,4042916.96,154664
CMCT,CIM COMMERICAL TRUST CORP,Real Estate,Equity,4042362.24,0.01,4042362.24,278976
PVBC,PROVIDENT BANCORP INC,Financials,Equity,4037198.1,0.01,4037198.1,329030
SLDB,SOLID BIOSCIENCES INC,Health Care,Equity,4034481.85,0.01,4034481.85,606689
AMC,AMC ENTERTAINMENT HOLDINGS INC CLA,Communication,Equity,4032852.59,0.01,4032852.59,1761071
ODC,OIL DRI CORPORATION OF AMERICA,Consumer Staples,Equity,4020114.78,0.01,4020114.78,119433
EVC,ENTRAVISION COMMUNICATIONS CORP CL,Communication,Equity,4005084.84,0.01,4005084.84,1440678
WNEB,WESTERN NEW ENGLAND BANCORP INC,Financials,Equity,3987599.88,0.01,3987599.88,583836
DGICA,DONEGAL GROUP INC CLASS A,Financials,Equity,3985646.13,0.01,3985646.13,278814
VRCA,VERRICA PHARMACEUTICALS INC,Health Care,Equity,3917891.15,0.01,3917891.15,327857
SNCR,SYNCHRONOSS TECHNOLOGIES INC,Information Technology,Equity,3888305.52,0.01,3888305.52,862152
FRBA,FIRST BANK,Financials,Equity,3884163.6,0.01,3884163.6,402504
RGCO,RGC RESOURCES INC,Utilities,Equity,3880453.37,0.01,3880453.37,162839
NATH,NATHANS FAMOUS INC,Consumer Discretionary,Equity,3860128.8,0.01,3860128.8,70312
TNAV,TELENAV INC,Information Technology,Equity,3856357.19,0.01,3856357.19,822251
GRAY,GRAYBUG VISION INC,Health Care,Equity,3837605.62,0.01,3837605.62,141766
RDVT,RED VIOLET INC,Industrials,Equity,3833211.38,0.01,3833211.38,148459
IIN,INTRICON CORP,Health Care,Equity,3830997.17,0.01,3830997.17,221573
ARA,AMERICAN RENAL ASSOCIATES HOLDINGS,Health Care,Equity,3811515.78,0.01,3811515.78,332593
HBT,HBT FINANCIAL INC,Financials,Equity,3797724.06,0.01,3797724.06,249686
NXTC,NEXTCURE INC,Health Care,Equity,3793760.95,0.01,3793760.95,361655
NODK,NI HOLDINGS INC,Financials,Equity,3765669.6,0.01,3765669.6,224147
BELFB,BEL FUSE INC CLASS B,Information Technology,Equity,3759835.8,0.01,3759835.8,245260
FTHM,FATHOM HOLDINGS INC,Real Estate,Equity,3753425.15,0.01,3753425.15,104815
SLCT,SELECT BANCORP INC,Financials,Equity,3725910.38,0.01,3725910.38,382537
BCML,BAYCOM CORP,Financials,Equity,3724545,0.01,3724545,248303
MGTA,MAGENTA THERAPEUTICS INC,Health Care,Equity,3706894.87,0.01,3706894.87,475853
